"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Deplagne","Mathieu","DD","http://2015.sofifa.org/15/players/60/201523.png","Montpellier HSC",,"France","Ligue 1"
"Lasne","Paul","MDR","http://2015.sofifa.org/15/players/60/192242.png","Montpellier HSC",,"France","Ligue 1"
"Marveaux","Joris","MDC","http://2015.sofifa.org/15/players/60/139862.png","Montpellier HSC",,"France","Ligue 1"
"Camara","Souleymane","AID","http://2015.sofifa.org/15/players/60/50294.png","Montpellier HSC",,"Senegal","Ligue 1"
"Saint-Ruf","Nicolas","DC","http://2015.sofifa.org/15/players/60/209320.png","Montpellier HSC",,"France","Ligue 1"
"Dabo","Bryan","MDC","http://2015.sofifa.org/15/players/60/199170.png","Montpellier HSC",,"France","Ligue 1"
"Ligali","Jonathan","G","http://2015.sofifa.org/15/players/60/199764.png","Montpellier HSC",,"France","Ligue 1"
"Ribelin","Anthony","AIG",,"Montpellier HSC",,"France","Ligue 1"
"Berigaud","Kevin","BU","http://2015.sofifa.org/15/players/60/198819.png","Montpellier HSC",,"France","Ligue 1"
"Pionner","Laurent","G","http://2015.sofifa.org/15/players/60/120306.png","Montpellier HSC",,"France","Ligue 1"
"Jebbour","Yassine","DD","http://2015.sofifa.org/15/players/60/193448.png","Montpellier HSC",,"Maroc","Ligue 1"
"Gissi","Dylan","DD",,"Montpellier HSC",,"Suisse","Ligue 1"
"Mounie","Steve","BU",,"Montpellier HSC",,"Benin","Ligue 1"
"Skhiri","Ellyes","MC",,"Montpellier HSC",,"France","Ligue 1"
"Djilobodji","Papy","DC","http://2015.sofifa.org/15/players/60/197937.png","FC Nantes",,"Senegal","Ligue 1"
"Veretout","Jordan","MC","http://2015.sofifa.org/15/players/60/201519.png","FC Nantes",,"France","Ligue 1"
"Gakpe","Serge","MG","http://2015.sofifa.org/15/players/60/169281.png","FC Nantes",,"Togo","Ligue 1"
"Dupe","Maxime","G","http://2015.sofifa.org/15/players/60/204513.png","FC Nantes",,"France","Ligue 1"
"Bedoya","Alejandro","MOC","http://2015.sofifa.org/15/players/60/191173.png","FC Nantes","Etats-Unis","Etats-Unis","Ligue 1"
"Deaux","Lucas","MDC","http://2015.sofifa.org/15/players/60/178051.png","FC Nantes",,"France","Ligue 1"
"Hansen","Kian","DC","http://2015.sofifa.org/15/players/60/190942.png","FC Nantes",,"Danemark","Ligue 1"
"Zelazny","Erwin","G","http://2015.sofifa.org/15/players/60/188597.png","FC Nantes",,"France","Ligue 1"
"Alhadhur","Chaker","DG","http://2015.sofifa.org/15/players/60/203885.png","FC Nantes",,"Comores","Ligue 1"
"Nkoudou","Georges-Kevin","MDR","http://2015.sofifa.org/15/players/60/219732.png","FC Nantes",,"France","Ligue 1"
"Gomis","Remi","MDC","http://2015.sofifa.org/15/players/60/112352.png","FC Nantes",,"Senegal","Ligue 1"
"Cissokho","Issa","DD","http://2015.sofifa.org/15/players/60/138704.png","FC Nantes",,"Senegal","Ligue 1"
"Audel","Johan","MG","http://2015.sofifa.org/15/players/60/107320.png","FC Nantes",,"France","Ligue 1"
"Aristeguieta","Fernando","BU","http://2015.sofifa.org/15/players/60/212618.png","FC Nantes",,"Venezuela","Ligue 1"
"Djidji","Koffi","DC","http://2015.sofifa.org/15/players/60/203884.png","FC Nantes",,"Cote d'Ivoire","Ligue 1"
"Riou","Remy","G","http://2015.sofifa.org/15/players/60/168965.png","FC Nantes",,"France","Ligue 1"
"Vizcarrondo","Oswaldo","DC","http://2015.sofifa.org/15/players/60/175462.png","FC Nantes",,"Venezuela","Ligue 1"
"Bessat","Vincent","MG","http://2015.sofifa.org/15/players/60/184706.png","FC Nantes",,"France","Ligue 1"
"Shechter","Itay","BU","http://2015.sofifa.org/15/players/60/168600.png","FC Nantes",,"Israel","Ligue 1"
"Veigneau","Olivier","DG","http://2015.sofifa.org/15/players/60/165232.png","FC Nantes",,"France","Ligue 1"
"Toure","Birama","MDC","http://2015.sofifa.org/15/players/60/209698.png","FC Nantes",,"Mali","Ligue 1"
"Bangoura","Ismael","BU","http://2015.sofifa.org/15/players/60/168984.png","FC Nantes",,"Guinee","Ligue 1"
"Dubois","Leo","DD","http://2015.sofifa.org/15/players/60/216643.png","FC Nantes",,"France","Ligue 1"
"N'Dongala","Aristote","DG","http://2015.sofifa.org/15/players/60/212677.png","FC Nantes",,"Republique Democratique du Congo","Ligue 1"
"Toure","Abdoulaye","MDC","http://2015.sofifa.org/15/players/60/210450.png","FC Nantes",,"France","Ligue 1"
"Rongier","Valentin","MC","http://2015.sofifa.org/15/players/60/223874.png","FC Nantes",,"France","Ligue 1"
"Gandi","Najib","AID",,"FC Nantes",,"France","Ligue 1"
"Bammou","Yacine","BU",,"FC Nantes",,"France","Ligue 1"
"Oudrhiri","Amine","MOC","http://2015.sofifa.org/15/players/60/221506.png","FC Nantes",,"France","Ligue 1"
"Niane","Adama","BU","http://2015.sofifa.org/15/players/60/212428.png","FC Nantes",,"Mali","Ligue 1"
"Sangare","Souleymane","DC","http://2015.sofifa.org/15/players/60/216645.png","FC Nantes",,"France","Ligue 1"
"Badri","Nassim","G","http://2015.sofifa.org/15/players/60/223872.png","FC Nantes",,"France","Ligue 1"
"Walongwa","Anthony","DC",,"FC Nantes",,"Republique du Congo","Ligue 1"
"Maupay","Neal","BU","http://2015.sofifa.org/15/players/60/211784.png","OGC Nice",,"France","Ligue 1"
"Hult","Nicklas","MC","http://2015.sofifa.org/15/players/60/192102.png","OGC Nice",,"Suede","Ligue 1"
"Bosetti","Alexy","AID","http://2015.sofifa.org/15/players/60/207994.png","OGC Nice",,"France","Ligue 1"
"Cvitanich","Dario","BU","http://2015.sofifa.org/15/players/60/152997.png","OGC Nice",,"Argentine","Ligue 1"
"Bodmer","Mathieu","DC","http://2015.sofifa.org/15/players/60/51123.png","OGC Nice",,"France","Ligue 1"
"Digard","Didier","MDC","http://2015.sofifa.org/15/players/60/165434.png","OGC Nice",,"France","Ligue 1"
"Eysseric","Valentin","MOC","http://2015.sofifa.org/15/players/60/201878.png","OGC Nice",,"France","Ligue 1"
"Mendy","Nampalys","MDC","http://2015.sofifa.org/15/players/60/198861.png","OGC Nice",,"France","Ligue 1"
"Eduardo","Carlos","MC","http://2015.sofifa.org/15/players/60/192708.png","OGC Nice",,"Bresil","Ligue 1"
"Bautheac","Eric","MG","http://2015.sofifa.org/15/players/60/199418.png","OGC Nice",,"France","Ligue 1"
"Hassen","Mouez","G","http://2015.sofifa.org/15/players/60/209483.png","OGC Nice",,"France","Ligue 1"
"Palun","Lloyd","DD","http://2015.sofifa.org/15/players/60/202708.png","OGC Nice",,"Gabon","Ligue 1"
"Plea","Alassane","MDR","http://2015.sofifa.org/15/players/60/206467.png","OGC Nice",,"France","Ligue 1"
"Puel","Gregoire","DD","http://2015.sofifa.org/15/players/60/213349.png","OGC Nice",,"France","Ligue 1"
"Pentecote","Xavier","BU","http://2015.sofifa.org/15/players/60/173073.png","OGC Nice",,"France","Ligue 1"
"Dao Castellana","Fabien","MDC","http://2015.sofifa.org/15/players/60/209311.png","OGC Nice",,"France","Ligue 1"
"Diawara","Souleymane","DC","http://2015.sofifa.org/15/players/60/40900.png","OGC Nice",,"Senegal","Ligue 1"
"Amavi","Jordan","DG","http://2015.sofifa.org/15/players/60/219681.png","OGC Nice",,"France","Ligue 1"
"M'Bow","Pape","DC","http://2015.sofifa.org/15/players/60/208138.png","OGC Nice",,"Senegal","Ligue 1"
"Delle","Joris","G","http://2015.sofifa.org/15/players/60/194198.png","OGC Nice",,"France","Ligue 1"
"Rougeaux","Lucas","DC","http://2015.sofifa.org/15/players/60/213368.png","OGC Nice",,"France","Ligue 1"
"Pouplin","Simon","G","http://2015.sofifa.org/15/players/60/153297.png","OGC Nice",,"France","Ligue 1"
"Rafetraniaina","Albert","DD","http://2015.sofifa.org/15/players/60/212030.png","OGC Nice",,"Madagascar","Ligue 1"
"Benrahma","Said","AT","http://2015.sofifa.org/15/players/60/220621.png","OGC Nice",,"Algerie","Ligue 1"
"Gomis","Kevin","DC","http://2015.sofifa.org/15/players/60/194202.png","OGC Nice",,"France","Ligue 1"
"Constant","Bryan","BU","http://2015.sofifa.org/15/players/60/219682.png","OGC Nice",,"France","Ligue 1"
"Traore","Mahamane","MDC","http://2015.sofifa.org/15/players/60/181870.png","OGC Nice",,"Mali","Ligue 1"
"Vercauteren","Julien","AIG","http://2015.sofifa.org/15/players/60/210420.png","OGC Nice",,"Belgique","Ligue 1"
"Honorat","Franck","BU","http://2015.sofifa.org/15/players/60/220876.png","OGC Nice",,"France","Ligue 1"
"Genevois","Romain","DC","http://2015.sofifa.org/15/players/60/181456.png","OGC Nice",,"France","Ligue 1"
"Lloris","Gautier","DC","http://2015.sofifa.org/15/players/60/222286.png","OGC Nice",,"France","Ligue 1"
"Puel","Paulin","BU","http://2015.sofifa.org/15/players/60/222762.png","OGC Nice",,"France","Ligue 1"
"Koziello","Vincent","MOC","http://2015.sofifa.org/15/players/60/225199.png","OGC Nice",,"France","Ligue 1"
"Ibrahimovic","Zlatan","BU","http://2015.sofifa.org/15/players/60/41236.png","Paris SG","Suede","Suede","Ligue 1"
"Lucas","Moura","AID","http://2015.sofifa.org/15/players/60/200949.png","Paris SG","Bresil","Bresil","Ligue 1"
"Aurier","Serge","DD","http://2015.sofifa.org/15/players/60/197853.png","Paris SG","Cote d'Ivoire","Cote d'Ivoire","Ligue 1"
"Verratti","Marco","MC","http://2015.sofifa.org/15/players/60/199556.png","Paris SG","Italie","Italie","Ligue 1"
"Marquinhos",,"DC","http://2015.sofifa.org/15/players/60/207865.png","Paris SG","Bresil","Bresil","Ligue 1"
"Rabiot","Adrien","MC","http://2015.sofifa.org/15/players/60/210008.png","Paris SG",,"France","Ligue 1"
"Cavani","Edinson","BU","http://2015.sofifa.org/15/players/60/179813.png","Paris SG","Uruguay","Uruguay","Ligue 1"
"Silva","Thiago","DC","http://2015.sofifa.org/15/players/60/164240.png","Paris SG","Bresil","Bresil","Ligue 1"
"Digne","Lucas","DG","http://2015.sofifa.org/15/players/60/200458.png","Paris SG","France","France","Ligue 1"
"Luiz","David","DC","http://2015.sofifa.org/15/players/60/179944.png","Paris SG","Bresil","Bresil","Ligue 1"
"Matuidi","Blaise","MDC","http://2015.sofifa.org/15/players/60/170890.png","Paris SG","France","France","Ligue 1"
"Pastore","Javier","MC","http://2015.sofifa.org/15/players/60/191180.png","Paris SG",,"Argentine","Ligue 1"
"Lavezzi","Ezequiel","AIG","http://2015.sofifa.org/15/players/60/159065.png","Paris SG","Argentine","Argentine","Ligue 1"
"Cabaye","Yohan","MC","http://2015.sofifa.org/15/players/60/167943.png","Paris SG","France","France","Ligue 1"
"Bahebeck","Jean-Christophe","BU","http://2015.sofifa.org/15/players/60/202547.png","Paris SG",,"France","Ligue 1"
"Van der Wiel","Gregory","DD","http://2015.sofifa.org/15/players/60/183937.png","Paris SG",,"Pays-Bas","Ligue 1"
"Sirigu","Salvatore","G","http://2015.sofifa.org/15/players/60/168435.png","Paris SG","Italie","Italie","Ligue 1"
"Motta","Thiago","MDC","http://2015.sofifa.org/15/players/60/49370.png","Paris SG",,"Italie","Ligue 1"
"Maxwell",,"DG","http://2015.sofifa.org/15/players/60/53405.png","Paris SG",,"Bresil","Ligue 1"
"Chantome","Clement","MC","http://2015.sofifa.org/15/players/60/177953.png","Paris SG",,"France","Ligue 1"
"Camara","Zoumana","DC","http://2015.sofifa.org/15/players/60/2488.png","Paris SG",,"France","Ligue 1"
"Douchez","Nicolas","G","http://2015.sofifa.org/15/players/60/117063.png","Paris SG",,"France","Ligue 1"
"Maignan","Mike","G","http://2015.sofifa.org/15/players/60/215698.png","Paris SG",,"France","Ligue 1"
"Diaw","Mory","G",,"Paris SG",,"France","Ligue 1"
"Ntep","Paul-Georges","AIG","http://2015.sofifa.org/15/players/60/201533.png","Stade Rennais",,"France","Ligue 1"
"Kana-Biyik","Jean-Armel","DC","http://2015.sofifa.org/15/players/60/183975.png","Stade Rennais",,"Cameroun","Ligue 1"
"Toivonen","Ola","BU","http://2015.sofifa.org/15/players/60/176794.png","Stade Rennais","Suede","Suede","Ligue 1"
"Grosicki","Kamil","AID","http://2015.sofifa.org/15/players/60/177922.png","Stade Rennais","Pologne","Pologne","Ligue 1"
"Costil","Benoit","G","http://2015.sofifa.org/15/players/60/158121.png","Stade Rennais",,"France","Ligue 1"
"Armand","Sylvain","DC","http://2015.sofifa.org/15/players/60/41674.png","Stade Rennais",,"France","Ligue 1"
"Makoun","Jean II","MDC","http://2015.sofifa.org/15/players/60/120304.png","Stade Rennais","Cameroun","Cameroun","Ligue 1"
"Moreira","Steven","DG","http://2015.sofifa.org/15/players/60/212401.png","Stade Rennais",,"France","Ligue 1"
"Allee","Zana","MG","http://2015.sofifa.org/15/players/60/192769.png","Stade Rennais",,"France","Ligue 1"
"M'Bengue","Cheick","DG","http://2015.sofifa.org/15/players/60/183395.png","Stade Rennais",,"Senegal","Ligue 1"
"Doucoure","Adbdoulaye","MC","http://2015.sofifa.org/15/players/60/208135.png","Stade Rennais",,"France","Ligue 1"
"Henrique","Pedro","MG","http://2015.sofifa.org/15/players/60/207929.png","Stade Rennais",,"Bresil","Ligue 1"
"Diagne","Fallou","DC","http://2015.sofifa.org/15/players/60/194196.png","Stade Rennais",,"Senegal","Ligue 1"
"Hosiner","Philipp","BU","http://2015.sofifa.org/15/players/60/204690.png","Stade Rennais","Autriche","Autriche","Ligue 1"
"Konradsen","Anders","MDC","http://2015.sofifa.org/15/players/60/187042.png","Stade Rennais","Norvege","Norvege","Ligue 1"
"Habibou","Habib","BU","http://2015.sofifa.org/15/players/60/178177.png","Stade Rennais",,"Republique Centrafricaine","Ligue 1"
"Sane","Abdoulaye","BU","http://2015.sofifa.org/15/players/60/206492.png","Stade Rennais",,"Senegal","Ligue 1"
"Prcic","Sanjin","MOC","http://2015.sofifa.org/15/players/60/206167.png","Stade Rennais",,"Bosnie-Herzegovine","Ligue 1"
"Pajot","Vincent","MDC","http://2015.sofifa.org/15/players/60/198836.png","Stade Rennais",,"France","Ligue 1"
"Fernandes","Gelson","MDC","http://2015.sofifa.org/15/players/60/158438.png","Stade Rennais","Suisse","Suisse","Ligue 1"
"Ngando","Axel","MOC","http://2015.sofifa.org/15/players/60/208585.png","Stade Rennais",,"France","Ligue 1"
"Danze","Romain","DD","http://2015.sofifa.org/15/players/60/178251.png","Stade Rennais",,"France","Ligue 1"
"Andre","Benjamin","MG","http://2015.sofifa.org/15/players/60/190674.png","Stade Rennais",,"France","Ligue 1"
"Mexer",,"DC","http://2015.sofifa.org/15/players/60/196801.png","Stade Rennais",,"Mozambique","Ligue 1"
"Sorin","Olivier","G","http://2015.sofifa.org/15/players/60/116335.png","Stade Rennais",,"France","Ligue 1"
"Hunou","Adrien","MG","http://2015.sofifa.org/15/players/60/215245.png","Stade Rennais",,"France","Ligue 1"
"Zajkov","Gjoko","DC",,"Stade Rennais",,"Macedoine","Ligue 1"
"Bruls","Christian","MG","http://2015.sofifa.org/15/players/60/180255.png","Stade Rennais",,"Belgique","Ligue 1"
"Feret","Julien","MOC","http://2015.sofifa.org/15/players/60/163804.png","SM Caen",,"France","Ligue 1"
"Appiah","Dennis","DG","http://2015.sofifa.org/15/players/60/199191.png","SM Caen",,"France","Ligue 1"
"Saez","Jose","MC","http://2015.sofifa.org/15/players/60/100330.png","SM Caen",,"France","Ligue 1"
"Koita","Bengali-Fode","AID","http://2015.sofifa.org/15/players/60/189561.png","SM Caen",,"France","Ligue 1"
"Nangis","Lenny","AIG","http://2015.sofifa.org/15/players/60/205641.png","SM Caen",,"France","Ligue 1"
"Pierre","Jean-Jacques","DC","http://2015.sofifa.org/15/players/60/173483.png","SM Caen",,"Haiti","Ligue 1"
"Perquis","Damien","G","http://2015.sofifa.org/15/players/60/116917.png","SM Caen",,"France","Ligue 1"
"Lemar","Thomas","MC","http://2015.sofifa.org/15/players/60/213565.png","SM Caen",,"France","Ligue 1"
"Seube","Nicolas","MDC","http://2015.sofifa.org/15/players/60/50908.png","SM Caen",,"France","Ligue 1"
"Calve","Jean","DD","http://2015.sofifa.org/15/players/60/176480.png","SM Caen",,"France","Ligue 1"
"Kante","N'Golo","MC","http://2015.sofifa.org/15/players/60/215914.png","SM Caen",,"France","Ligue 1"
"Privat","Sloan","BU","http://2015.sofifa.org/15/players/60/187051.png","SM Caen",,"France","Ligue 1"
"Raspentino","Florian","MDR","http://2015.sofifa.org/15/players/60/204260.png","SM Caen",,"Algerie","Ligue 1"
"Duhamel","Mathieu","BU","http://2015.sofifa.org/15/players/60/199378.png","SM Caen",,"France","Ligue 1"
"Vercoutre","Remy","G","http://2015.sofifa.org/15/players/60/5594.png","SM Caen",,"France","Ligue 1"
"Raineau","Alexandre","DG","http://2015.sofifa.org/15/players/60/177568.png","SM Caen",,"France","Ligue 1"
"Reulet","Paul","G","http://2015.sofifa.org/15/players/60/210579.png","SM Caen",,"France","Ligue 1"
"Beaulieu","Jonathan","MC","http://2015.sofifa.org/15/players/60/215738.png","SM Caen",,"France","Ligue 1"
"Adeoti","Jordan","MDC","http://2015.sofifa.org/15/players/60/209691.png","SM Caen",,"Benin","Ligue 1"
"Da Silva","Damien","DC","http://2015.sofifa.org/15/players/60/179789.png","SM Caen",,"France","Ligue 1"
"Imorou","Emmanuel","DG","http://2015.sofifa.org/15/players/60/188824.png","SM Caen",,"Benin","Ligue 1"
"Saad","Felipe","DC","http://2015.sofifa.org/15/players/60/152870.png","SM Caen",,"Bresil","Ligue 1"
"Musavu-King","Yroundu","DC","http://2015.sofifa.org/15/players/60/209890.png","SM Caen",,"Gabon","Ligue 1"
"Bazile","Herve","BU","http://2015.sofifa.org/15/players/60/190659.png","SM Caen",,"France","Ligue 1"
"Mandanda","Riffi","G",,"SM Caen",,"France","Ligue 1"
"Guerreiro","Raphael","DG","http://2015.sofifa.org/15/players/60/209889.png","FC Lorient",,"Portugal","Ligue 1"
"Ayew","Jordan","BU","http://2015.sofifa.org/15/players/60/197756.png","FC Lorient",,"Ghana","Ligue 1"
"Reale","Enzo","MC","http://2015.sofifa.org/15/players/60/197768.png","FC Lorient",,"France","Ligue 1"
"Traore","Alain","MC","http://2015.sofifa.org/15/players/60/178036.png","FC Lorient",,"Burkina Faso","Ligue 1"
"Sunu","Gilles","MDR","http://2015.sofifa.org/15/players/60/186161.png","FC Lorient",,"France","Ligue 1"
"Mostefa","Mehdi","MDC","http://2015.sofifa.org/15/players/60/188765.png","FC Lorient",,"Algerie","Ligue 1"
"Lecomte","Benjamin","G","http://2015.sofifa.org/15/players/60/200726.png","FC Lorient",,"France","Ligue 1"
"Jouffre","Yann","MDR","http://2015.sofifa.org/15/players/60/137960.png","FC Lorient",,"France","Ligue 1"
"Autret","Mathias","AIG","http://2015.sofifa.org/15/players/60/198348.png","FC Lorient",,"France","Ligue 1"
"Abdullah","Raffidine","MDC","http://2015.sofifa.org/15/players/60/208384.png","FC Lorient",,"France","Ligue 1"
"Robert","Fabien","BU","http://2015.sofifa.org/15/players/60/186722.png","FC Lorient",,"France","Ligue 1"
"Diallo","Sadio","BU","http://2015.sofifa.org/15/players/60/204171.png","FC Lorient",,"Guinee","Ligue 1"
"Pedrinho",,"DD","http://2015.sofifa.org/15/players/60/186823.png","FC Lorient",,"Portugal","Ligue 1"
"Jeannot","Benjamin","BU","http://2015.sofifa.org/15/players/60/193226.png","FC Lorient",,"France","Ligue 1"
"Gassama","Lamine","DD","http://2015.sofifa.org/15/players/60/189944.png","FC Lorient",,"Senegal","Ligue 1"
"Wachter","Yohan","DC","http://2015.sofifa.org/15/players/60/215488.png","FC Lorient",,"France","Ligue 1"
"Coutadeur","Mathieu","MC","http://2015.sofifa.org/15/players/60/177482.png","FC Lorient",,"France","Ligue 1"
"Kone","Lamine","DC","http://2015.sofifa.org/15/players/60/184082.png","FC Lorient",,"Cote d'Ivoire","Ligue 1"
"Lautoa","Wesley","DC","http://2015.sofifa.org/15/players/60/199511.png","FC Lorient",,"France","Ligue 1"
"Audard","Fabien","G","http://2015.sofifa.org/15/players/60/111477.png","FC Lorient",,"France","Ligue 1"
"Mesloub","Walid","MOC","http://2015.sofifa.org/15/players/60/192824.png","FC Lorient",,"Algerie","Ligue 1"
"Quercia","Julien","BU","http://2015.sofifa.org/15/players/60/176482.png","FC Lorient",,"France","Ligue 1"
"Lavigne","Valentin","MDR",,"FC Lorient",,"France","Ligue 1"
"Chaigneau","Florent","G","http://2015.sofifa.org/15/players/60/134881.png","FC Lorient",,"France","Ligue 1"
"Bellugou","Francois","DC","http://2015.sofifa.org/15/players/60/181559.png","FC Lorient",,"France","Ligue 1"
"Le Goff","Vincent","DG","http://2015.sofifa.org/15/players/60/193148.png","FC Lorient",,"France","Ligue 1"
"Barthelme","Maxime","MG","http://2015.sofifa.org/15/players/60/192608.png","FC Lorient",,"France","Ligue 1"
"Toure","Cheick","DC","http://2015.sofifa.org/15/players/60/206100.png","FC Lorient",,"Cote d'Ivoire","Ligue 1"
"Beauverger","Kevin","DG",,"FC Lorient",,"France","Ligue 1"
"Pele","Bryan","MG","http://2015.sofifa.org/15/players/60/216482.png","FC Lorient",,"France","Ligue 1"
"Sy","Ibrahima","G",,"FC Lorient",,"Senegal","Ligue 1"
"Lavenant","Pierre","MC","http://2015.sofifa.org/15/players/60/220830.png","FC Lorient",,"France","Ligue 1"
"Batshuayi","Michy","BU","http://2015.sofifa.org/15/players/60/204529.png","Olympique de Marseille",,"Belgique","Ligue 1"
"Thauvin","Florian","MDR","http://2015.sofifa.org/15/players/60/204970.png","Olympique de Marseille",,"France","Ligue 1"
"Nkoulou","Nicolas","DC","http://2015.sofifa.org/15/players/60/188829.png","Olympique de Marseille","Cameroun","Cameroun","Ligue 1"
"Gignac","Andre-Pierre","BU","http://2015.sofifa.org/15/players/60/153244.png","Olympique de Marseille",,"France","Ligue 1"
"Imbula","Giannelli","MDC","http://2015.sofifa.org/15/players/60/197681.png","Olympique de Marseille",,"France","Ligue 1"
"Ayew","Andre","MG","http://2015.sofifa.org/15/players/60/176571.png","Olympique de Marseille",,"Ghana","Ligue 1"
"Mendy","Benjamin","DG","http://2015.sofifa.org/15/players/60/204884.png","Olympique de Marseille",,"France","Ligue 1"
"Alessandrini","Romain","MG","http://2015.sofifa.org/15/players/60/184575.png","Olympique de Marseille",,"France","Ligue 1"
"Mandanda","Steve","G","http://2015.sofifa.org/15/players/60/163705.png","Olympique de Marseille","France","France","Ligue 1"
"Payet","Dimitri","MG","http://2015.sofifa.org/15/players/60/177388.png","Olympique de Marseille",,"France","Ligue 1"
"Fanni","Rod","DD","http://2015.sofifa.org/15/players/60/116308.png","Olympique de Marseille",,"France","Ligue 1"
"Barrada","Abdelaziz","MOC","http://2015.sofifa.org/15/players/60/192274.png","Olympique de Marseille",,"Maroc","Ligue 1"
"Omrani","Billel","BU","http://2015.sofifa.org/15/players/60/204895.png","Olympique de Marseille",,"France","Ligue 1"
"Dja Djedje","Brice","DD","http://2015.sofifa.org/15/players/60/199286.png","Olympique de Marseille",,"Cote d'Ivoire","Ligue 1"
"Morel","Jeremy","DG","http://2015.sofifa.org/15/players/60/139860.png","Olympique de Marseille",,"France","Ligue 1"
"Samba","Brice","G","http://2015.sofifa.org/15/players/60/204883.png","Olympique de Marseille",,"Republique du Congo","Ligue 1"
"Romao","Alaixys","MDC","http://2015.sofifa.org/15/players/60/159175.png","Olympique de Marseille",,"Togo","Ligue 1"
"Lemina","Mario","MC","http://2015.sofifa.org/15/players/60/212811.png","Olympique de Marseille",,"France","Ligue 1"
"Alef",,"MDC","http://2015.sofifa.org/15/players/60/213902.png","Olympique de Marseille",,"Bresil","Ligue 1"
"N'Doumbou","Alexander","AIG","http://2015.sofifa.org/15/players/60/193713.png","Olympique de Marseille",,"Gabon","Ligue 1"
"Cheyrou","Benoit","MDC","http://2015.sofifa.org/15/players/60/41734.png","Olympique de Marseille",,"France","Ligue 1"
"Aloe","Baptiste","DC","http://2015.sofifa.org/15/players/60/208834.png","Olympique de Marseille",,"France","Ligue 1"
"Andonian","Gael","DC","http://2015.sofifa.org/15/players/60/211690.png","Olympique de Marseille",,"France","Ligue 1"
"Sparagna","Stephane","DC",,"Olympique de Marseille",,"France","Ligue 1"
"Tuiloma","Bill","DC",,"Olympique de Marseille","Nouvelle-Zelande","Nouvelle-Zelande","Ligue 1"
"Fabri","Julien","G",,"Olympique de Marseille",,"France","Ligue 1"
"Bangoura","Momar","MDC","http://2015.sofifa.org/15/players/60/208775.png","Olympique de Marseille",,"Senegal","Ligue 1"
"Agassa","Kossi","G","http://2015.sofifa.org/15/players/60/137763.png","Stade de Reims",,"Togo","Ligue 1"
"Conte","Antoine","DC","http://2015.sofifa.org/15/players/60/213021.png","Stade de Reims",,"France","Ligue 1"
"Mandi","Aissa","DD","http://2015.sofifa.org/15/players/60/201143.png","Stade de Reims",,"Algerie","Ligue 1"
"Roberge","Valentin","DC","http://2015.sofifa.org/15/players/60/201449.png","Stade de Reims",,"France","Ligue 1"
"De Preville","Nicolas","BU","http://2015.sofifa.org/15/players/60/201073.png","Stade de Reims",,"France","Ligue 1"
"Devaux","Antoine","MC","http://2015.sofifa.org/15/players/60/169805.png","Stade de Reims",,"France","Ligue 1"
"Moukandjo","Benjamin","MDR","http://2015.sofifa.org/15/players/60/185090.png","Stade de Reims","Cameroun","Cameroun","Ligue 1"
"Oniange","Prince","MC","http://2015.sofifa.org/15/players/60/183453.png","Stade de Reims",,"Republique du Congo","Ligue 1"
"Peuget","Alexi","MDC","http://2015.sofifa.org/15/players/60/204173.png","Stade de Reims",,"France","Ligue 1"
"Placide","Johny","G","http://2015.sofifa.org/15/players/60/178363.png","Stade de Reims",,"Haiti","Ligue 1"
"Mavinga","Chris","DG","http://2015.sofifa.org/15/players/60/193278.png","Stade de Reims",,"France","Ligue 1"
"Bourillon","Gregory","MDC","http://2015.sofifa.org/15/players/60/134777.png","Stade de Reims",,"France","Ligue 1"
"Ca","Bocundji","MDC","http://2015.sofifa.org/15/players/60/165427.png","Stade de Reims",,"Guinee-Bissau","Ligue 1"
"Courtet","Gaetan","BU","http://2015.sofifa.org/15/players/60/203699.png","Stade de Reims",,"France","Ligue 1"
"Fortes","Odair","AID","http://2015.sofifa.org/15/players/60/201004.png","Stade de Reims",,"Cap Vert","Ligue 1"
"Albaek","Mads","MC","http://2015.sofifa.org/15/players/60/189383.png","Stade de Reims",,"Danemark","Ligue 1"
"Charbonnier","Gaetan","BU","http://2015.sofifa.org/15/players/60/192647.png","Stade de Reims",,"France","Ligue 1"
"Glombard","Christopher","DD","http://2015.sofifa.org/15/players/60/199382.png","Stade de Reims",,"Benin","Ligue 1"
"Diego",,"MG","http://2015.sofifa.org/15/players/60/201103.png","Stade de Reims",,"Bresil","Ligue 1"
"Signorino","Franck","DG","http://2015.sofifa.org/15/players/60/138065.png","Stade de Reims",,"France","Ligue 1"
"Weber","Anthony","DC","http://2015.sofifa.org/15/players/60/183361.png","Stade de Reims",,"France","Ligue 1"
"Fofana","Mohamed","DC","http://2015.sofifa.org/15/players/60/173033.png","Stade de Reims",,"Mali","Ligue 1"
"Tacalfred","Mickael","DC","http://2015.sofifa.org/15/players/60/107305.png","Stade de Reims",,"France","Ligue 1"
"Atar","Eliran","AIG","http://2015.sofifa.org/15/players/60/169996.png","Stade de Reims",,"Israel","Ligue 1"
"Kyei","Grejohn","BU",,"Stade de Reims",,"France","Ligue 1"
"Bastien","Sacha","G","http://2015.sofifa.org/15/players/60/220188.png","Stade de Reims",,"France","Ligue 1"
"Mfulu","Omenuke","MDC",,"Stade de Reims",,"Republique du Congo","Ligue 1"
