"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Dawkins","Simon","MG","http://2015.sofifa.org/15/players/60/169648.png","Derby County FC",,"Jamaique","SkyBet Championship"
"Bryson","Craig","MC","http://2015.sofifa.org/15/players/60/159080.png","Derby County FC","Ecosse","Ecosse","SkyBet Championship"
"Martin","Chris","BU","http://2015.sofifa.org/15/players/60/184747.png","Derby County FC","Ecosse","Ecosse","SkyBet Championship"
"Christie","Cyrus","DD","http://2015.sofifa.org/15/players/60/200778.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Keogh","Richard","DC","http://2015.sofifa.org/15/players/60/163156.png","Derby County FC",,"Irlande","SkyBet Championship"
"Naylor","Lee","DG","http://2015.sofifa.org/15/players/60/51655.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Grant","Lee","G","http://2015.sofifa.org/15/players/60/53739.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Barker","Shaun","DC","http://2015.sofifa.org/15/players/60/156299.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Coutts","Paul","MDR","http://2015.sofifa.org/15/players/60/190122.png","Derby County FC",,"Ecosse","SkyBet Championship"
"Whitbread","Zak","DC","http://2015.sofifa.org/15/players/60/138155.png","Derby County FC",,"Etats-Unis","SkyBet Championship"
"Buxton","Jake","DC","http://2015.sofifa.org/15/players/60/140423.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Eustace","John","MDC","http://2015.sofifa.org/15/players/60/53686.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Bunjaku","Alban","MOC","http://2015.sofifa.org/15/players/60/203061.png","Derby County FC",,"Angleterre","SkyBet Championship"
"Forsyth","Craig","DG","http://2015.sofifa.org/15/players/60/204353.png","Derby County FC","Ecosse","Ecosse","SkyBet Championship"
"Roos","Kelle","G","http://2015.sofifa.org/15/players/60/211299.png","Derby County FC",,"Pays-Bas","SkyBet Championship"
"Santos","Alefe","MDR",,"Derby County FC",,"Bresil","SkyBet Championship"
"Hanson","Jamie","DC",,"Derby County FC",,"Angleterre","SkyBet Championship"
"Mitchell","Jonathan","G",,"Derby County FC",,"Angleterre","SkyBet Championship"
"Calero","Ivan","MOC",,"Derby County FC",,"Espagne","SkyBet Championship"
"Williams","Jonathan","MOC","http://2015.sofifa.org/15/players/60/198776.png","Ipswich Town FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Mings","Tyrone","DG","http://2015.sofifa.org/15/players/60/212419.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Hunt","Stephen","MG","http://2015.sofifa.org/15/players/60/160311.png","Ipswich Town FC",,"Irlande","SkyBet Championship"
"Bajner","Balint","BU","http://2015.sofifa.org/15/players/60/189137.png","Ipswich Town FC",,"Hongrie","SkyBet Championship"
"Parr","Jonathan","DG","http://2015.sofifa.org/15/players/60/170472.png","Ipswich Town FC",,"Norvege","SkyBet Championship"
"Berra","Christophe","DC","http://2015.sofifa.org/15/players/60/156975.png","Ipswich Town FC","Ecosse","Ecosse","SkyBet Championship"
"Murphy","Daryl","BU","http://2015.sofifa.org/15/players/60/149825.png","Ipswich Town FC","Irlande","Irlande","SkyBet Championship"
"Smith","Tommy","DC","http://2015.sofifa.org/15/players/60/186352.png","Ipswich Town FC",,"Nouvelle-Zelande","SkyBet Championship"
"Gerken","Dean","G","http://2015.sofifa.org/15/players/60/139476.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Stewart","Cameron","MG","http://2015.sofifa.org/15/players/60/186144.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Bialkowski","Bartosz","G","http://2015.sofifa.org/15/players/60/155871.png","Ipswich Town FC",,"Pologne","SkyBet Championship"
"Hyam","Luke","MC","http://2015.sofifa.org/15/players/60/194792.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Anderson","Paul","MDR","http://2015.sofifa.org/15/players/60/169919.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Ambrose","Darren","MOC","http://2015.sofifa.org/15/players/60/155724.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Tabb","Jay","MG","http://2015.sofifa.org/15/players/60/100758.png","Ipswich Town FC",,"Irlande","SkyBet Championship"
"Sammon","Conor","BU","http://2015.sofifa.org/15/players/60/171881.png","Ipswich Town FC",,"Irlande","SkyBet Championship"
"Skuse","Cole","MC","http://2015.sofifa.org/15/players/60/170305.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"McGoldrick","David","BU","http://2015.sofifa.org/15/players/60/180818.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Henshall","Alex","MG","http://2015.sofifa.org/15/players/60/195858.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Chambers","Luke","DD","http://2015.sofifa.org/15/players/60/162053.png","Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Bru","Kevin","MC","http://2015.sofifa.org/15/players/60/184266.png","Ipswich Town FC",,"Maurice","SkyBet Championship"
"Bishop","Teddy","MOC",,"Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Crowe","Michael","G",,"Ipswich Town FC",,"Pays de Galles","SkyBet Championship"
"Hammond","Kyle","DD",,"Ipswich Town FC",,"Angleterre","SkyBet Championship"
"McQueen","Darren","BU",,"Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Wyatt","Ben","DG",,"Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Clarke","Matthew","MDC",,"Ipswich Town FC",,"Angleterre","SkyBet Championship"
"Collison","Jack","MC","http://2015.sofifa.org/15/players/60/184490.png","Ipswich Town FC",,"Pays de Galles","SkyBet Championship"
"Gueye","Magaye","MG","http://2015.sofifa.org/15/players/60/193949.png","Millwall FC",,"Senegal","SkyBet Championship"
"Briggs","Matthew","DG","http://2015.sofifa.org/15/players/60/184584.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Shittu","Danny","DC","http://2015.sofifa.org/15/players/60/53435.png","Millwall FC",,"Nigeria","SkyBet Championship"
"Fuller","Ricardo","BU","http://2015.sofifa.org/15/players/60/116197.png","Millwall FC",,"Jamaique","SkyBet Championship"
"Hoyte","Justin","DD","http://2015.sofifa.org/15/players/60/161841.png","Millwall FC",,"Trinite-et-Tobago","SkyBet Championship"
"McDonald","Scott","MOC","http://2015.sofifa.org/15/players/60/155964.png","Millwall FC",,"Australie","SkyBet Championship"
"Edwards","Carlos","DD","http://2015.sofifa.org/15/players/60/19324.png","Millwall FC",,"Trinite-et-Tobago","SkyBet Championship"
"Easter","Jermaine","BU","http://2015.sofifa.org/15/players/60/119689.png","Millwall FC",,"Pays de Galles","SkyBet Championship"
"Forde","David","G","http://2015.sofifa.org/15/players/60/171019.png","Millwall FC","Irlande","Irlande","SkyBet Championship"
"Bailey","Nicky","MDC","http://2015.sofifa.org/15/players/60/155086.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Onyedinma","Fred","MOC",,"Millwall FC",,"Angleterre","SkyBet Championship"
"Upson","Ed","MC","http://2015.sofifa.org/15/players/60/171970.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Chaplow","Richard","MC","http://2015.sofifa.org/15/players/60/53719.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Williams","Shaun","MDC","http://2015.sofifa.org/15/players/60/181681.png","Millwall FC",,"Irlande","SkyBet Championship"
"Wilkinson","Andy","DD","http://2015.sofifa.org/15/players/60/159302.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Wright","Josh","MC","http://2015.sofifa.org/15/players/60/177618.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Dunne","Alan","DC","http://2015.sofifa.org/15/players/60/103581.png","Millwall FC",,"Irlande","SkyBet Championship"
"Beevers","Mark","DC","http://2015.sofifa.org/15/players/60/103581.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Woolford","Martyn","MDR","http://2015.sofifa.org/15/players/60/189772.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Abdou","Nadjim","MDC","http://2015.sofifa.org/15/players/60/138355.png","Millwall FC",,"Comores","SkyBet Championship"
"Martin","Lee","MG","http://2015.sofifa.org/15/players/60/169112.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Webster","Byron","DC","http://2015.sofifa.org/15/players/60/186122.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Malone","Scott","DG","http://2015.sofifa.org/15/players/60/186122.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Powell","Jack","MC","http://2015.sofifa.org/15/players/60/209368.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Goodman","Jake","DC","http://2015.sofifa.org/15/players/60/209303.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Gerrar","Denzel","G","http://2015.sofifa.org/15/players/60/219658.png","Millwall FC",,"Angleterre","SkyBet Championship"
"Gregory","Lee","BU",,"Millwall FC",,"Angleterre","SkyBet Championship"
"El Bekri","Sofiane","MOC",,"Millwall FC",,"France","SkyBet Championship"
"King","Tom","G",,"Millwall FC",,"Angleterre","SkyBet Championship"
"Martinez","Angel","MC",,"Millwall FC",,"Espagne","SkyBet Championship"
"Sako","Bakary","MG","http://2015.sofifa.org/15/players/60/179613.png","Wolverhampton Wanderers FC",,"Mali","SkyBet Championship"
"Sagbo","Yannick","BU","http://2015.sofifa.org/15/players/60/184766.png","Wolverhampton Wanderers FC",,"Cote d'Ivoire","SkyBet Championship"
"Dicko","Nouha","BU","http://2015.sofifa.org/15/players/60/205559.png","Wolverhampton Wanderers FC",,"Mali","SkyBet Championship"
"Ricketts","Sam","DD","http://2015.sofifa.org/15/players/60/150810.png","Wolverhampton Wanderers FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Boukari","Razak","AIG","http://2015.sofifa.org/15/players/60/165269.png","Wolverhampton Wanderers FC",,"Togo","SkyBet Championship"
"Johnson","Roger","DC","http://2015.sofifa.org/15/players/60/53353.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Jacobs","Michael","MG","http://2015.sofifa.org/15/players/60/194091.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"McDonald","Kevin","MC","http://2015.sofifa.org/15/players/60/175314.png","Wolverhampton Wanderers FC",,"Ecosse","SkyBet Championship"
"Edwards","David","MOC","http://2015.sofifa.org/15/players/60/158716.png","Wolverhampton Wanderers FC",,"Pays de Galles","SkyBet Championship"
"Foley","Kevin","DD","http://2015.sofifa.org/15/players/60/139343.png","Wolverhampton Wanderers FC",,"Irlande","SkyBet Championship"
"Henry","James","MDR","http://2015.sofifa.org/15/players/60/183442.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Ikeme","Carl","G","http://2015.sofifa.org/15/players/60/155532.png","Wolverhampton Wanderers FC",,"Nigeria","SkyBet Championship"
"van La Parra","Rajiv","AID","http://2015.sofifa.org/15/players/60/188540.png","Wolverhampton Wanderers FC",,"Pays-Bas","SkyBet Championship"
"Clarke","Leon","BU","http://2015.sofifa.org/15/players/60/155533.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Saville","George","MC","http://2015.sofifa.org/15/players/60/204412.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Batth","Danny","DC","http://2015.sofifa.org/15/players/60/195037.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Stearman","Richard","DC","http://2015.sofifa.org/15/players/60/195037.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Golbourne","Scott","DG","http://2015.sofifa.org/15/players/60/195037.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Ebanks-Landell","Ethan","DD","http://2015.sofifa.org/15/players/60/201958.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"McCarey","Aaron","G","http://2015.sofifa.org/15/players/60/200942.png","Wolverhampton Wanderers FC",,"Irlande","SkyBet Championship"
"Doherty","Matt","DD","http://2015.sofifa.org/15/players/60/201417.png","Wolverhampton Wanderers FC",,"Irlande","SkyBet Championship"
"Evans","Lee","MC","http://2015.sofifa.org/15/players/60/213105.png","Wolverhampton Wanderers FC",,"Pays de Galles","SkyBet Championship"
"Rowe","Tommy","MG","http://2015.sofifa.org/15/players/60/179663.png","Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Keita","Ibrahim","BU",,"Wolverhampton Wanderers FC",,"France","SkyBet Championship"
"Flatt","Jonathan","G",,"Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Iorfa","Dominic","DD",,"Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Erdei","Carlo","MOC",,"Wolverhampton Wanderers FC",,"Roumanie","SkyBet Championship"
"Hunte","Conor","MG",,"Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Torras","Albert","MOC",,"Wolverhampton Wanderers FC",,"Espagne","SkyBet Championship"
"Swan","George","DC",,"Wolverhampton Wanderers FC",,"Angleterre","SkyBet Championship"
"Roberts","Patrick","MDR","http://2015.sofifa.org/15/players/60/221982.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Ruiz","Bryan","MOC","http://2015.sofifa.org/15/players/60/176949.png","Fulham FC",,"Costa Rica","SkyBet Championship"
"Amorebieta","Fernando","DC","http://2015.sofifa.org/15/players/60/162123.png","Fulham FC",,"Venezuela","SkyBet Championship"
"Dembele","Moussa","BU","http://2015.sofifa.org/15/players/60/211591.png","Fulham FC",,"France","SkyBet Championship"
"Kiraly","Gabor","G","http://2015.sofifa.org/15/players/60/1001.png","Fulham FC","Hongrie","Hongrie","SkyBet Championship"
"McCormack","Ross","BU","http://2015.sofifa.org/15/players/60/155979.png","Fulham FC",,"Ecosse","SkyBet Championship"
"Parker","Scott","MDC","http://2015.sofifa.org/15/players/60/8517.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Hutchinson","Shaun","DC","http://2015.sofifa.org/15/players/60/193549.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Rodallega","Hugo","BU","http://2015.sofifa.org/15/players/60/168565.png","Fulham FC",,"Colombie","SkyBet Championship"
"Woodrow","Cauley","BU","http://2015.sofifa.org/15/players/60/205887.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Bodurov","Nikolay","DC","http://2015.sofifa.org/15/players/60/202756.png","Fulham FC",,"Bulgarie","SkyBet Championship"
"Stafylidis","Konstantinos","DG","http://2015.sofifa.org/15/players/60/202151.png","Fulham FC",,"Grece","SkyBet Championship"
"Burn","Dan","DC","http://2015.sofifa.org/15/players/60/198032.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Taggart","Adam","BU","http://2015.sofifa.org/15/players/60/202676.png","Fulham FC",,"Australie","SkyBet Championship"
"Trotta","Marcello","BU","http://2015.sofifa.org/15/players/60/204250.png","Fulham FC",,"Italie","SkyBet Championship"
"David","Chris","MOC","http://2015.sofifa.org/15/players/60/209696.png","Fulham FC",,"Pays-Bas","SkyBet Championship"
"Hyndman","Emerson","MC","http://2015.sofifa.org/15/players/60/215818.png","Fulham FC",,"Etats-Unis","SkyBet Championship"
"Hoogland","Tim","DD","http://2015.sofifa.org/15/players/60/164633.png","Fulham FC",,"Allemagne","SkyBet Championship"
"Voser","Kay","DD","http://2015.sofifa.org/15/players/60/176572.png","Fulham FC",,"Suisse","SkyBet Championship"
"Chihi","Adil","MDR","http://2015.sofifa.org/15/players/60/177615.png","Fulham FC",,"Maroc","SkyBet Championship"
"Zverotic","Elsad","DD","http://2015.sofifa.org/15/players/60/158228.png","Fulham FC",,"Montenegro","SkyBet Championship"
"Cole","Larnell","MDR","http://2015.sofifa.org/15/players/60/203268.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Smith","Matt","BU","http://2015.sofifa.org/15/players/60/203756.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Bettinelli","Marcus","G","http://2015.sofifa.org/15/players/60/204246.png","Fulham FC",,"Angleterre","SkyBet Championship"
"Christensen","Lasse","MC","http://2015.sofifa.org/15/players/60/207916.png","Fulham FC",,"Danemark","SkyBet Championship"
"Williams","George","MG","http://2015.sofifa.org/15/players/60/208813.png","Fulham FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Burgess","Cameron","DC","http://2015.sofifa.org/15/players/60/216744.png","Fulham FC",,"Australie","SkyBet Championship"
"Kavanagh","Sean","DG","http://2015.sofifa.org/15/players/60/209526.png","Fulham FC",,"Irlande","SkyBet Championship"
"Donnelly","Liam","DC","http://2015.sofifa.org/15/players/60/215820.png","Fulham FC",,"Irlande du Nord","SkyBet Championship"
"Eisfeld","Thomas","MOC","http://2015.sofifa.org/15/players/60/208096.png","Fulham FC",,"Allemagne","SkyBet Championship"
"Redmond","Nathan","MG","http://2015.sofifa.org/15/players/60/198719.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Ruddy","John","G","http://2015.sofifa.org/15/players/60/163600.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Olsson","Martin","DG","http://2015.sofifa.org/15/players/60/184472.png","Norwich City FC","Suede","Suede","SkyBet Championship"
"Lafferty","Kyle","BU","http://2015.sofifa.org/15/players/60/166844.png","Norwich City FC","Irlande du Nord","Irlande du Nord","SkyBet Championship"
"Hoolahan","Wes","MOC","http://2015.sofifa.org/15/players/60/149791.png","Norwich City FC","Irlande","Irlande","SkyBet Championship"
"Hooper","Gary","BU","http://2015.sofifa.org/15/players/60/179574.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Tettey","Alexander","MDC","http://2015.sofifa.org/15/players/60/152567.png","Norwich City FC","Norvege","Norvege","SkyBet Championship"
"Miquel","Ignasi","DC ","http://2015.sofifa.org/15/players/60/196935.png","Norwich City FC",,"Espagne","SkyBet Championship"
"Cuellar","Carlos","DC","http://2015.sofifa.org/15/players/60/146970.png","Norwich City FC",,"Espagne","SkyBet Championship"
"Jerome","Cameron","BU","http://2015.sofifa.org/15/players/60/165191.png","Norwich City FC",,"Anglererre","SkyBet Championship"
"Murphy","Josh","MG","http://2015.sofifa.org/15/players/60/206083.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Odjidja-Ofoe","Vadis","MC","http://2015.sofifa.org/15/players/60/175895.png","Norwich City FC",,"Belgique","SkyBet Championship"
"Murphy","Jacob","MDR","http://2015.sofifa.org/15/players/60/206085.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Howson","Jonny","MC","http://2015.sofifa.org/15/players/60/183422.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Whittaker","Steven","DD","http://2015.sofifa.org/15/players/60/122574.png","Norwich City FC","Ecosse","Ecosse","SkyBet Championship"
"Hooiveld","Jos","DC","http://2015.sofifa.org/15/players/60/139701.png","Norwich City FC",,"Pays-Bas","SkyBet Championship"
"Bennett","Ryan","DC","http://2015.sofifa.org/15/players/60/183774.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Bunn","Mark","G","http://2015.sofifa.org/15/players/60/162054.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Rudd","Declan","G","http://2015.sofifa.org/15/players/60/188657.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Martin","Russell","DD","http://2015.sofifa.org/15/players/60/162886.png","Norwich City FC","Ecosse","Ecosse","SkyBet Championship"
"Garrido","Javier","DG","http://2015.sofifa.org/15/players/60/111023.png","Norwich City FC",,"Espagne","SkyBet Championship"
"Grabban","Lewis","BU","http://2015.sofifa.org/15/players/60/172960.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Johnson","Bradley","MC","http://2015.sofifa.org/15/players/60/152536.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Turner","Michael","DC","http://2015.sofifa.org/15/players/60/138181.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"Loza","Jamar","BU","http://2015.sofifa.org/15/players/60/203831.png","Norwich City FC",,"Jamaique","SkyBet Championship"
"Bennett","Elliott","MDR","http://2015.sofifa.org/15/players/60/186595.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"O'Neil","Gary","MDR","http://2015.sofifa.org/15/players/60/53593.png","Norwich City FC",,"Angleterre","SkyBet Championship"
"McGeehan","Cameron","MC",,"Norwich City FC",,"Irlande du Nord","SkyBet Championship"
"Morris","Carlton","BU",,"Norwich City FC",,"Angleterre","SkyBet Championship"
"McGrandles","Conor","MDR",,"Norwich City FC",,"Ecosse","SkyBet Championship"
"Obita","Jordan","DG","http://2015.sofifa.org/15/players/60/200820.png","Reading FC",,"Angleterre","SkyBet Championship"
"Norwood","Oliver","MC","http://2015.sofifa.org/15/players/60/186143.png","Reading FC","Irlande du Nord","Irlande du Nord","SkyBet Championship"
"Murray","Glenn","BU","http://2015.sofifa.org/15/players/60/172937.png","Reading FC",,"Angleterre","SkyBet Championship"
"Pogrebnyak","Pavel","BU","http://2015.sofifa.org/15/players/60/147042.png","Reading FC",,"Russie","SkyBet Championship"
"Gunter","Chris","DD","http://2015.sofifa.org/15/players/60/173752.png","Reading FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Pearce","Alex","DC","http://2015.sofifa.org/15/players/60/178584.png","Reading FC","Irlande","Irlande","SkyBet Championship"
"Robson-Kanu","Hal","BU","http://2015.sofifa.org/15/players/60/184480.png","Reading FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Mackie","Jamie","MDR","http://2015.sofifa.org/15/players/60/157482.png","Reading FC",,"Ecosse","SkyBet Championship"
"Blackman","Nick","MDR","http://2015.sofifa.org/15/players/60/184515.png","Reading FC",,"Angleterre","SkyBet Championship"
"Kelly","Stephen","DD","http://2015.sofifa.org/15/players/60/152992.png","Reading FC",,"Irlande","SkyBet Championship"
"Williams","Daniel","MC","http://2015.sofifa.org/15/players/60/198194.png","Reading FC",,"Etats-Unis","SkyBet Championship"
"Karacan","Jem","MDC","http://2015.sofifa.org/15/players/60/184482.png","Reading FC",,"Turquie","SkyBet Championship"
"Guthrie","Danny","MC","http://2015.sofifa.org/15/players/60/169571.png","Reading FC",,"Angleterre","SkyBet Championship"
"Akpan","Hope","MC","http://2015.sofifa.org/15/players/60/190504.png","Reading FC",,"Nigeria","SkyBet Championship"
"Cox","Simon","BU","http://2015.sofifa.org/15/players/60/163342.png","Reading FC",,"Irlande","SkyBet Championship"
"Hector","Michael","DC","http://2015.sofifa.org/15/players/60/200138.png","Reading FC",,"Angleterre","SkyBet Championship"
"Cummings","Shaun","DD","http://2015.sofifa.org/15/players/60/169713.png","Reading FC",,"Jamaique","SkyBet Championship"
"Edwards","Ryan","MOC","http://2015.sofifa.org/15/players/60/207430.png","Reading FC",,"Australie","SkyBet Championship"
"McCleary","Garath","MDR","http://2015.sofifa.org/15/players/60/189160.png","Reading FC",,"Jamaique","SkyBet Championship"
"Ferdinand","Anton","DC","http://2015.sofifa.org/15/players/60/53412.png","Reading FC",,"Angleterre","SkyBet Championship"
"Taylor","Jake","MOC","http://2015.sofifa.org/15/players/60/198153.png","Reading FC",,"Pays de Galles","SkyBet Championship"
"Andersen","Mikkel","G","http://2015.sofifa.org/15/players/60/171033.png","Reading FC",,"Danemark","SkyBet Championship"
"Tanner","Craig","MOC",,"Reading FC",,"Angleterre","SkyBet Championship"
"Tshibola","Aaron","MC","http://2015.sofifa.org/15/players/60/171033.png","Reading FC",,"Angleterre","SkyBet Championship"
"Kuhl","Aaron","MDC","http://2015.sofifa.org/15/players/60/221280.png","Reading FC",,"Angleterre","SkyBet Championship"
"Samuel","Dominic","BU","http://2015.sofifa.org/15/players/60/207429.png","Reading FC",,"Angleterre","SkyBet Championship"
"Kelly","Liam","MOC",,"Reading FC",,"Irlande","SkyBet Championship"
"Cooper","Jake","DC",,"Reading FC",,"Angleterre","SkyBet Championship"
"Stacey","Jack","MDR","http://2015.sofifa.org/15/players/60/221282.png","Reading FC",,"Angleterre","SkyBet Championship"
"Vydra","Matej","BU","http://2015.sofifa.org/15/players/60/198331.png","Watford FC","Republique Tcheque","Republique Tcheque","SkyBet Championship"
"Gomes",,"G","http://2015.sofifa.org/15/players/60/135451.png","Watford FC",,"Bresil","SkyBet Championship"
"Murray","Sean","MC","http://2015.sofifa.org/15/players/60/200900.png","Watford FC",,"Irlande","SkyBet Championship"
"Bassong","Sebastien","DC","http://2015.sofifa.org/15/players/60/172949.png","Watford FC",,"Cameroun","SkyBet Championship"
"Tozser","Daniel","MC","http://2015.sofifa.org/15/players/60/143746.png","Watford FC","Hongrie","Hongrie","SkyBet Championship"
"Paredes","Juan Carlos","DD","http://2015.sofifa.org/15/players/60/207448.png","Watford FC","Equateur","Equateur","SkyBet Championship"
"Anya","Ikechi","MDR","http://2015.sofifa.org/15/players/60/169100.png","Watford FC","Ecosse","Ecosse","SkyBet Championship"
"Kyprianou","Harry","DC",,"Watford FC",,"Angleterre","SkyBet Championship"
"Forestieri","Fernando","BU",,"Watford FC",,"Italie","SkyBet Championship"
"Dyer","Lloyd","MG","http://2015.sofifa.org/15/players/60/138279.png","Watford FC",,"Angleterre","SkyBet Championship"
"Deeney","Troy","BU","http://2015.sofifa.org/15/players/60/183125.png","Watford FC",,"Angleterre","SkyBet Championship"
"Ekstrand","Joel","DC","http://2015.sofifa.org/15/players/60/188625.png","Watford FC",,"Suede","SkyBet Championship"
"Abdi","Almen","MOC","http://2015.sofifa.org/15/players/60/138698.png","Watford FC",,"Suisse","SkyBet Championship"
"Iriney",,"MDC","http://2015.sofifa.org/15/players/60/135820.png","Watford FC",,"Bresil","SkyBet Championship"
"Bond","Jonathan","G","http://2015.sofifa.org/15/players/60/197928.png","Watford FC",,"Angleterre","SkyBet Championship"
"Munari","Gianni","MC","http://2015.sofifa.org/15/players/60/159040.png","Watford FC",,"Italie","SkyBet Championship"
"McGugan","Lewis","MOC","http://2015.sofifa.org/15/players/60/170163.png","Watford FC",,"Angleterre","SkyBet Championship"
"Tamas","Gabriel","DC","http://2015.sofifa.org/15/players/60/135537.png","Watford FC","Roumanie","Roumanie","SkyBet Championship"
"Andrews","Keith","MDC","http://2015.sofifa.org/15/players/60/51366.png","Watford FC",,"Italie","SkyBet Championship"
"Ighalo","Odion","BU","http://2015.sofifa.org/15/players/60/185195.png","Watford FC",,"Nigeria","SkyBet Championship"
"Hoban","Tommie","DC","http://2015.sofifa.org/15/players/60/203464.png","Watford FC",,"Irlande","SkyBet Championship"
"Fabbrini","Diego","AT","http://2015.sofifa.org/15/players/60/197785.png","Watford FC",,"Italie","SkyBet Championship"
"Cathcart","Craig","DC","http://2015.sofifa.org/15/players/60/180706.png","Watford FC",,"Irlande du Nord","SkyBet Championship"
"Angella","Gabriele","DC","http://2015.sofifa.org/15/players/60/189288.png","Watford FC",,"Italie","SkyBet Championship"
"Doyley","Lloyd","DC","http://2015.sofifa.org/15/players/60/53759.png","Watford FC",,"Jamaique","SkyBet Championship"
"Pudil","Daniel","DC","http://2015.sofifa.org/15/players/60/181247.png","Watford FC","Republique Tcheque","Republique Tcheque","SkyBet Championship"
"Mensah","Bernard","BU","http://2015.sofifa.org/15/players/60/204889.png","Watford FC",,"Angleterre","SkyBet Championship"
"Smith","Connor","MC","http://2015.sofifa.org/15/players/60/169793.png","Watford FC",,"Irlande","SkyBet Championship"
"Ikpeazu","Uche","BU",,"Watford FC",,"Angleterre","SkyBet Championship"
"Gilmartin","Rene","G","http://2015.sofifa.org/15/players/60/175603.png","Watford FC",,"Irlande","SkyBet Championship"
"Bowery","Jordan","BU","http://2015.sofifa.org/15/players/60/190239.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Swift","John","MC","http://2015.sofifa.org/15/players/60/211506.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
"Pringle","Ben","MG","http://2015.sofifa.org/15/players/60/193956.png","Rotherdam United FC",,"Angleterre","SkyBet Championship"
